"What's up?","greetings"
"hola como estas","greetings"
"Hola","greetings"
"hiya","greetings"
"Hi, Watson, my name is John","greetings"
"Hi watson","greetings"
"hi to whom had like","greetings"
"hi there","greetings"
"Hi, my name is Michel","greetings"
"Hi, my name is Diego","greetings"
"hi how are u","greetings"
"hey there","greetings"
"heya","greetings"
"hey","greetings"
"hello, my name is esteban","greetings"
"Hello, how are you","greetings"
"Hello","greetings"
"greetings","greetings"
"good how are you","greetings"
"good evening","greetings"
"good day","greetings"
"Good afternoon.","greetings"
"good","greetings"
"g'day","greetings"
"feeling bit low","greetings"
"ciao","greetings"
"buenos dias","greetings"
"buenas dias","greetings"
"bonjour","greetings"
"aloha","greetings"
"yo","greetings"
"yello","greetings"
"What's up","greetings"
"what r u doing","greetings"
"what doing","greetings"
"sup","greetings"
"say hello to me","greetings"
"howdy","greetings"
"How are you doing","greetings"
"let me out","negative_reaction"
"You're asking me too much","negative_reaction"
"You don't know anything","negative_reaction"
"you are useless","negative_reaction"
"You are rubbish","negative_reaction"
"when will you die","negative_reaction"
"What good are you anyway?","negative_reaction"
"put up with it","negative_reaction"
"i want you to die","negative_reaction"
"Its not that good","negative_reaction"
"i dont want u to do anything","negative_reaction"
"I didn't say anything about weather.","negative_reaction"
"go and fuck you off","negative_reaction"
"Get out of my car!","negative_reaction"
"die","negative_reaction"
"can you understand me","negative_reaction"
"are you dead yet","negative_reaction"
"Thanks!","positive_reaction"
"This is good","positive_reaction"
"This is awesome","positive_reaction"
"thanks you are  funy","positive_reaction"
"Thanks Watson","positive_reaction"
"Thanks verymuch","positive_reaction"
"Thanks u","positive_reaction"
"Thanks mate","positive_reaction"
"Thanks man","positive_reaction"
"thanks, man!","positive_reaction"
"thanks for your support","positive_reaction"
"thanks for","positive_reaction"
"thanks dude","positive_reaction"
"Thanks","positive_reaction"
"thankfully so","positive_reaction"
"OK thanks","positive_reaction"
"nice. thanks.","positive_reaction"
"great! thanks!","positive_reaction"
"great, thanks!","positive_reaction"
"excellent, thanks","positive_reaction"
"Alright. Thanks!","positive_reaction"
"check the wether","weather"
"check the weather","weather"
"Check the weater","weather"
"Can you tell me what the weather looks like?","weather"
"can you tell me what's the weather will be in one hour if we keep goint in this direction?","weather"
"do you think will rain?","weather"
"when the rain of end","weather"
"when rain ends","weather"
"when rain","weather"
"what would be the weather 50 km ahead?","weather"
"What weather do you like?","weather"
"what weather?","weather"
"What us weather in 08854","weather"
"what time will the weather change","weather"
"what's the weather out would be to destination","weather"
"whats the weather outside","weather"
"what's the weather","weather"
"Whats the temperature outside?","weather"
"What's the temperature outside?","weather"
"whats the outside air temperature?","weather"
"what is the weather like","weather"
"What is the weather going to be like","weather"
"what is the tempreture outside","weather"
"What is the temperature outside","weather"
"what is the rain?","weather"
"what is the outside temperature?","weather"
"what abt weather today?","weather"
"what about weather today?","weather"
"What about weather?","weather"
"What about weather","weather"
"weather is cool.","weather"
"the weather is important to me","weather"
"tell me the weather","weather"
"rain rain go away","weather"
"raining now","weather"
"oops... it's raining again","weather"
"oh, it started to rain","weather"
"Oh, it's a sunny day","weather"
"make it stop raining","weather"
"look up the weather in tel aviv","weather"
"look up the weather","weather"
"i want to  weather news.","weather"
"I want to see weather forecasts","weather"
"I want to know the weather","weather"
"it's sunny now","weather"
"it's sunny, maybe we don't need the lights","weather"
"Its Raining now","weather"
"it's raining ...","weather"
"its is raining","weather"
"it's hot","weather"
"it's getting cold","weather"
"it's cold today","weather"
"It's cold here","weather"
"It's become sunny now","weather"
"It's a rainy day","weather"
"it is raining, what can you do ?","weather"
"It is going to rain","weather"
"it is cloudy now","weather"
"Is raining?","weather"
"is raining","weather"
"is it rainning right?","weather"
"is it raining","weather"
"is it gonna be raining","weather"
"is it going to rain when we arrive?","weather"
"is it going to rain today?","weather"
"is it going to rain for the entire day?","weather"
"Is it going to rain all day?","weather"
"Is it going to rain?","weather"
"is it going to rain","weather"
"is it dark outside","weather"
"is it a nice day today?","weather"
"how warm is it","weather"
"how`s the wheather","weather"
"how's the wether","weather"
"how many degrees are outside?","weather"
"how long will it rain","weather"
"how long till it rains","weather"
"how long the rain?","weather"
"how is the weater?","weather"
"How is the typooon","weather"
"how hot is it outside","weather"
"how hot","weather"
"how cold is it outside","weather"
"how cold is it out","weather"
"how cold","weather"
"How about this rain","weather"
"hi, what is the temperature in milan","weather"
"Hi, please tell me something about weather","weather"
"hey watson it's not raining","weather"
"Good weather, ya?","weather"
"Does the weather get worse","weather"
"Does It raining all day?","weather"
"check weather","weather"
"will it be warm today?","weather"
"Why it is raining?","weather"
"why it is raining","weather"
"Why is it raining?","weather"
"Why is it raining","weather"
"why is it raining ?","weather"
"wow .. it is raining in front of my car","weather"
"Whn will this rain stop?","weather"
"when wil the rain end?","weather"
"when will this rain end?","weather"
"when will this rain end","weather"
"when will the sun set?","weather"
"when will the sun begin?","weather"
"When will the rain stop","weather"
"when will the rain arrive","weather"
"When will it be sunny?","weather"
"When will it be sunny","weather"
"do you know weather today","weather"
"Will rain stop?","weather"
"will rain end?","weather"
"will it rain much longer?","weather"
"what's the date","information_request"
"what time is it right now","information_request"
"what time will it be in 4.5 hours","information_request"
"can you tell time","information_request"
"do you know the time","information_request"
"hey whats the current time today","information_request"
"hi what is the time?","information_request"
"tell me the date","information_request"
"what is the day today","information_request"
"what is the time?","information_request"
"anything","not_specified"
"any one","not_specified"
"Any of them.","not_specified"
"any","not_specified"
"any near","not_specified"
"your favorite","not_specified"
"you decide","not_specified"
"you can go with your favorite","not_specified"
"whatever you feel like","not_specified"
"Whatever is farthest","not_specified"
"whatever","not_specified"
"play whatever you want","not_specified"
"play anything u like","not_specified"
"Pick any","not_specified"
"no preference","not_specified"
"I don't see anything","not_specified"
"I don't see any options","not_specified"
"I don't see any","not_specified"
"I doesn't matter to me.","not_specified"
"doesn't matter","not_specified"
"do anything","not_specified"
"as a matter of","not_specified"
"anything would do","not_specified"
"switch on the ac then turn up the music","compound_questions"
"turn down the heat and play some jazz","compound_questions"
"Turn left","compound_questions"
"turn off on off the music","compound_questions"
"turn off the headlights and on the air con","compound_questions"
"turn off the heater and turn on the AC","compound_questions"
"turn off the music and then turn it up","compound_questions"
"turn off wipers and turn on lights","compound_questions"
"turn off wipers and turn on the lights","compound_questions"
"turn on off the ac","compound_questions"
"turn on the lights and speed up the wipers","compound_questions"
"turn on the lights and turn up the wipers","compound_questions"
"turn on the lights, then turn them off.","compound_questions"
"turn on the wipers then turn them off","compound_questions"
"turn on wipers and stop the car","compound_questions"
"Turn the lights on off","compound_questions"
"turn up the music and slow down the wipers","compound_questions"
"turn up the radio off","compound_questions"
"what can you do . turn off lights","compound_questions"
"what can you do. turn off lights","compound_questions"
"what is my speed","compound_questions"
"start stop wipers","compound_questions"
"sorry turn off the lights and turn on the AC","compound_questions"
"radio on and lights off","compound_questions"
"OK, can you lower the AC to turn off the sound?","compound_questions"
"lower the volume then speed up the wipers","compound_questions"
"increase the speed of the wipers and turn up the music","compound_questions"
"Increase speed and turn wiper on","compound_questions"
"can you turn on the turn off the AC","compound_questions"
"can you please turn the light on off ?","compound_questions"
"can you please turn the light  either on of off ?","compound_questions"
"i cant hear any sound","interface_issues"
"you aren't talking anymore","interface_issues"
"where is the sound","interface_issues"
"system error, unable to lonin","interface_issues"
"i can't see anything","interface_issues"
"can i trust you","system_reliance"
"are you trustworthy","system_reliance"
"hey, now it's raining, you said you didn't know anything about that. Are you a liar?","system_reliance"
"do you tell the truth","system_reliance"
"do you lie","system_reliance"
"can you guess what it is ?","system_reliance"
"so what did you learn?","capabilities"
"you can say what is php","capabilities"
"why should I use you","capabilities"
"where should I turn","capabilities"
"Where are we","capabilities"
"what u know about car?","capabilities"
"what things can you turn on?","capabilities"
"what things can you do","capabilities"
"What's the speed","capabilities"
"what should i ask","capabilities"
"adapt to current weather condition","capabilities"
"book a flight for NY on sunday","capabilities"
"but can I ask you","capabilities"
"can i training you?","capabilities"
"can u please do that","capabilities"
"can you change lanes","capabilities"
"can you direct me please?","capabilities"
"Can you do anything that helps me drive?","capabilities"
"can you do it?","capabilities"
"CAN YOU DO OTHER THING?","capabilities"
"can you do xyz?","capabilities"
"Can you drive anywhere else?","capabilities"
"can you harm me?","capabilities"
"Can you hear me?","capabilities"
"can you help me find a candidate?","capabilities"
"can you help me to turn on the left light","capabilities"
"it's too dark","capabilities"
"I want to eat tacos everyday","capabilities"
"i want to see how this demo works","capabilities"
"Make it stop raining.","capabilities"
"need help","capabilities"
"open door","capabilities"
"please open the sunroof","capabilities"
"roll down windows","capabilities"
"stop it from raining","capabilities"
"can you learn something new?","capabilities"
"can you read me","capabilities"
"can you speak something with me?","capabilities"
"what question","capabilities"
"What makes you different from Siri or Google","capabilities"
"what do you know","capabilities"
"What do you have","capabilities"
"what do you have?","capabilities"
"What devices are you able to connect with?","capabilities"
"what care you capablities","capabilities"
"what capabilities you have","capabilities"
"what can you turn on things?","capabilities"
"what can you help me with","capabilities"
"what can you do for me","capabilities"
"what canyou do","capabilities"
"what can you do","capabilities"
"what can I do","capabilities"
"What ca I ask?","capabilities"
"What are your functions?","capabilities"
"what are your capabilities Watson","capabilities"
"what are your benefits","capabilities"
"what are you capable of","capabilities"
"What are you","capabilities"
"What a can asc iu?","capabilities"
"turn ac when rain ends?","capabilities"
"test","capabilities"
"can you tell me about problem","capabilities"
"can you tell me my cars average sale price","capabilities"
"Can you tell me random facts?","capabilities"
"Change weather","capabilities"
"deploy airbags","capabilities"
"don't drive any further","capabilities"
"do you do anything else","capabilities"
"do you know something about cognitive?","capabilities"
"go fast","capabilities"
"go slow","capabilities"
"Hello can i have some help","capabilities"
"Hello Watson! Can you bring me home?","capabilities"
"Hey!Stop!UseBreak","capabilities"
"Hi, can you read me a book?","capabilities"
"Hi Watson, please tell about the latest news","capabilities"
"tell me what you can do","capabilities"
"Tell me what to do.","capabilities"
"tell me what things you can do","capabilities"
"tell me some jokes","capabilities"
"tell me jokes","capabilities"
"tell me a joke","capabilities"
"Hi! what could you do ?","capabilities"
"hi where am i","capabilities"
"How are you going to help me","capabilities"
"how can you help me","capabilities"
"how close is","capabilities"
"Howdy mny Tieres Do you have","capabilities"
"how far is","capabilities"
"how far to","capabilities"
"how many licks does it take to get to the center of a tootsie roll","capabilities"
"I'd like to have dinner with you","capabilities"
"I enjoy petting cats","capabilities"
"i need a new wheelchair","capabilities"
"I need to shut it down","capabilities"
"what is your favourite music","about_VA"
"Do you like","about_VA"
"do you hate","about_VA"
"your name","about_VA"
"when were you born","about_VA"
"what types of food do you like","about_VA"
"whats your name","about_VA"
"what's your name","about_VA"
"whats your favorite movie","about_VA"
"whats your favorite color","about_VA"
"what's your favorite","about_VA"
"what's your","about_VA"
"what music do you like","about_VA"
"what is your favourite colour","about_VA"
"what do i call you","about_VA"
"what are you called","about_VA"
"tell me your favorite foods","about_VA"
"tell me your favorite color","about_VA"
"I want to date you","about_VA"
"i want jokes","about_VA"
"how tall are you","about_VA"
"how old are you","about_VA"
"how much do you weigh","about_VA"
"do you love","about_VA"
"cloud you recommend music?","about_VA"
"can you recommend ood jazz music?","about_VA"
"any music reccomendation?","about_VA"
"what is your favourite food","about_VA"
"go","goodbyes"
"nice day","goodbyes"
"no, bye!","goodbyes"
"out of time","goodbyes"
"over and out","goodbyes"
"run","goodbyes"
"see ya","goodbyes"
"see ya soon","goodbyes"
"see you","goodbyes"
"should be going","goodbyes"
"should go","goodbyes"
"shut down","goodbyes"
"signing out","goodbyes"
"so long","goodbyes"
"soon","goodbyes"
"thanks byebye","goodbyes"
"then bye","goodbyes"
"toodles","goodbyes"
"good bye","goodbyes"
"good day","goodbyes"
"good night","goodbyes"
"gotta go","goodbyes"
"gotta run","goodbyes"
"gtg","goodbyes"
"goodbye","goodbyes"
"finally reached home.. lock up and cock up.. good nite and good bye for ever","goodbyes"
"farewell","goodbyes"
"cya","goodbyes"
"bye now","goodbyes"
"bye","goodbyes"
"au revoir","goodbyes"
"adios","goodbyes"
"Have a nice day","goodbyes"
"hey stop here","goodbyes"
"Hi, Watson. I want to stop car","goodbyes"
"i said goodbye","goodbyes"
"laters","goodbyes"
"logging off","goodbyes"
"maybe","decision_replies"
"not a clue","decision_replies"
"no thank","decision_replies"
"no thanks watson","decision_replies"
"No thank you","decision_replies"
"no","decision_replies"
"yes please","decision_replies"
"yes definitely","decision_replies"
"decrease the volume","turn_down"
"Reduce the fan speed","turn_down"
"reduce the sound","turn_down"
"set the ac to low","turn_down"
"slow down the wiper please","turn_down"
"switch down the heating","turn_down"
"switch the ac to low","turn_down"
"turn down the heating","turn_down"
"turn dow nthe wipers","turn_down"
"turn it down","turn_down"
"turn my volume down","turn_down"
"turn the heating down","turn_down"
"turn the wipers down for me","turn_down"
"turn the wipers on low","turn_down"
"Decrease volume","turn_down"
"I need you to turn my music down","turn_down"
"low AC","turn_down"
"lower ac","turn_down"
"lower heat","turn_down"
"lower temperature","turn_down"
"lower the volume","turn_down"
"low volume","turn_down"
"make it quieter","turn_down"
"music down","turn_down"
"please turn the fan down","turn_down"
"power down the cooling","turn_down"
"put ac on low","turn_down"
"What's your phone number","phone"
"text someone","phone"
"text mum i'll be late","phone"
"text mom","phone"
"Text me","phone"
"send an sms","phone"
"phone box","phone"
"make a phone call","phone"
"I would like to call someone on the phone","phone"
"I want to text my father","phone"
"I'd like to call my mom","phone"
"Hello could you call a taxi?","phone"
"do you have a phone","phone"
"dial num 111","phone"
"Can you call Eliza?","phone"
"call on the telephone","phone"
"call dad","phone"
"i want to see a river","locate_amenity"
"I want to go to the gas station","locate_amenity"
"I want to go to school.","locate_amenity"
"i want to go to home","locate_amenity"
"I want to go to gas station.","locate_amenity"
"I want to go to beach.","locate_amenity"
"I want to go to 2.","locate_amenity"
"I want to go back to home","locate_amenity"
"I want to find gas station","locate_amenity"
"i want some pizza","locate_amenity"
"I want restaurants","locate_amenity"
"i want restaurant 2","locate_amenity"
"I want pizza","locate_amenity"
"I wan to go Gas station.","locate_amenity"
"I wan to drink with my friend","locate_amenity"
"i want near restaurants full of light","locate_amenity"
"i want go restaurant","locate_amenity"
"i wanna to nightclub","locate_amenity"
"i wanna to dance tonight","locate_amenity"
"i wanna go to sea.","locate_amenity"
"I wanna go to hospital","locate_amenity"
"I wanna go to arestaurant","locate_amenity"
"i wanna get food","locate_amenity"
"i think we need gas","locate_amenity"
"Italian food is a kind of food","locate_amenity"
"is there factory outlet near here?","locate_amenity"
"Is there any shopping mall nearby?","locate_amenity"
"Is there any resturant nearby?","locate_amenity"
"is there any pub nearby?","locate_amenity"
"is there any hotel nearby","locate_amenity"
"is there a good chinese resturant nearby?","locate_amenity"
"is there a gas station?","locate_amenity"
"is there a gas station ?","locate_amenity"
"I see, I'm not sure if gas stations are necessary. How about restaurants?","locate_amenity"
"I prefer rock to Jazz","locate_amenity"
"In want to go to the beach","locate_amenity"
"Information on locations near me","locate_amenity"
"i need to stop for","locate_amenity"
"i need to have a rest","locate_amenity"
"yep, need a hotel for tonight","locate_amenity"
"yeah a nice coffee place","locate_amenity"
"Whta is the nearst gas station from now.","locate_amenity"
"Whre is the nearest resturant","locate_amenity"
"which one is closest?","locate_amenity"
"which is the nearest gas station","locate_amenity"
"Which is the closest salon?","locate_amenity"
"Which is closest?","locate_amenity"
"Where us restoraunt?","locate_amenity"
"where there is the next hotel","locate_amenity"
"where the GS","locate_amenity"
"where's the nearest station?","locate_amenity"
"where's the nearest petrol station","locate_amenity"
"where's the nearest fast food place?","locate_amenity"
"where's the nearest exit","locate_amenity"
"where's starbucks?","locate_amenity"
"where's houston","locate_amenity"
"Where should i go to eat?","locate_amenity"
"Where's burgers?","locate_amenity"
"where's a good resturaunt","locate_amenity"
"where restoran","locate_amenity"
"where is there a good hotel","locate_amenity"
"where is the next stop","locate_amenity"
"where is the next pit stop ?","locate_amenity"
"where is the next bus stop?","locate_amenity"
"Where is the nearest station?","locate_amenity"
"where is the nearest railway station","locate_amenity"
"Where is the nearest petrol station","locate_amenity"
"where is the nearest petrol station?","locate_amenity"
"where is the nearest gsa station?","locate_amenity"
"where is the nearest gaz station","locate_amenity"
"where is the nearest gasoline station ?","locate_amenity"
"where is the nearest filling station","locate_amenity"
"Where is the moon","locate_amenity"
"where is the bus stop","locate_amenity"
"where is the","locate_amenity"
"where is Tacos","locate_amenity"
"Where is my home?","locate_amenity"
"where is my home","locate_amenity"
"Where is my favorite restaraunt?","locate_amenity"
"where is gus stations.","locate_amenity"
"where is ATM","locate_amenity"
"where is a petrol station ?","locate_amenity"
"where is a petrol station","locate_amenity"
"where is a gas station","locate_amenity"
"where is a fuel station","locate_amenity"
"Where do I can get tacos?","locate_amenity"
"Where can we go?","locate_amenity"
"where can i have pizza","locate_amenity"
"Where can I eat tacos?","locate_amenity"
"where can I eat a good steakc","locate_amenity"
"where are we going to?","locate_amenity"
"Where are nhe neast gas station","locate_amenity"
"Where are nearest McDonalds?","locate_amenity"
"what type of restaurant you like?","locate_amenity"
"What the nearest restrooms","locate_amenity"
"what's the nearest?","locate_amenity"
"what's the cheapest gas station around?","locate_amenity"
"what's nearby Watson","locate_amenity"
"whats nearby?","locate_amenity"
"What's around here?","locate_amenity"
"whats a good restaurant around here?","locate_amenity"
"What restrooms are nearby?","locate_amenity"
"what restaurants","locate_amenity"
"alright then. can you recommend a good place for a quick lunch?","locate_amenity"
"Amenities","locate_amenity"
"any gas stations?","locate_amenity"
"any good restaurant there nearby","locate_amenity"
"any place in the gas","locate_amenity"
"Any restaurant around here?","locate_amenity"
"any restaurant here?","locate_amenity"
"any restrooms nearby","locate_amenity"
"any ukrainian restaurants?","locate_amenity"
"Are there any around here","locate_amenity"
"are there any good restaurants near me?","locate_amenity"
"Are there any italian restaurants nearby","locate_amenity"
"bring me to the beach.","locate_amenity"
"burgers nearby","locate_amenity"
"buy me a dress","locate_amenity"
"buy some food","locate_amenity"
"Can I buy a humberger?","locate_amenity"
"can i go to the park?","locate_amenity"
"can I have some pizza?","locate_amenity"
"can we drive to New York ?","locate_amenity"
"can we go to Shell ?","locate_amenity"
"can we go to the park?","locate_amenity"
"can you drive downtown?","locate_amenity"
"Can you drive me to pick up tickets for the circus","locate_amenity"
"can you drive towards Resturant 2","locate_amenity"
"can you find a good place to eat","locate_amenity"
"can you find a wendy's on my way home","locate_amenity"
"can you find gas station?","locate_amenity"
"can you find me a restaurant","locate_amenity"
"can you find my city ?","locate_amenity"
"Can you give me directions?","locate_amenity"
"can you give me the directions","locate_amenity"
"can you help me to get to sesame street","locate_amenity"
"can you locate a gas station","locate_amenity"
"can you show me the way please?","locate_amenity"
"Can you take me home?","locate_amenity"
"can you travel to italy?","locate_amenity"
"closest brothel","locate_amenity"
"Closest gas station","locate_amenity"
"closest mcdonald's","locate_amenity"
"closest one.","locate_amenity"
"Coffee","locate_amenity"
"coffee place","locate_amenity"
"coffee shop?","locate_amenity"
"cool, now I wanna go to a partu","locate_amenity"
"cool. restrooms nearby?","locate_amenity"
"Did we reached restaurant","locate_amenity"
"direction to pharmacy","locate_amenity"
"Direction to San Diego Airport","locate_amenity"
"direction to santa monica","locate_amenity"
"Doctors nearby","locate_amenity"
"do you know a restaurant in new york city","locate_amenity"
"do you know a restaurant in new york city?","locate_amenity"
"do you know if there's any restaurant around here?","locate_amenity"
"Do you know pizza?","locate_amenity"
"do you know where the next gas station?","locate_amenity"
"drive by local attractions","locate_amenity"
"Drive home.","locate_amenity"
"drive in the field","locate_amenity"
"Drive me home","locate_amenity"
"Drive somewhere","locate_amenity"
